cod_nat_pprt;lib_pprt;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;dat_css_clic;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_prescription;dat_deprescription;dat_approbation;dat_conv;dat_modification;dat_annulation;dat_annexion_plu;dat_abrog;etat_revision;dat_maj
04DREAL20140003;PPRT - Arkema Saint Auban;"";236;Effet thermique;04049;Château-Arnoux-Saint-Auban;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140003;PPRT - Arkema Saint Auban;"";237;Effet de surpression;04049;Château-Arnoux-Saint-Auban;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140003;PPRT - Arkema Saint Auban;"";238;Effet toxique;04049;Château-Arnoux-Saint-Auban;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140003;PPRT - Arkema Saint Auban;"";236;Effet thermique;04079;L'Escale;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140003;PPRT - Arkema Saint Auban;"";237;Effet de surpression;04079;L'Escale;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140003;PPRT - Arkema Saint Auban;"";238;Effet toxique;04079;L'Escale;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140003;PPRT - Arkema Saint Auban;"";236;Effet thermique;04116;Les Mées;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140003;PPRT - Arkema Saint Auban;"";237;Effet de surpression;04116;Les Mées;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140003;PPRT - Arkema Saint Auban;"";238;Effet toxique;04116;Les Mées;2010-03-23 00:00:00;2011-02-07 00:00:00;;;;2017-03-15 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";236;Effet thermique;04068;Dauphin;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";237;Effet de surpression;04068;Dauphin;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";236;Effet thermique;04112;Manosque;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";237;Effet de surpression;04112;Manosque;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";236;Effet thermique;04190;Saint-Martin-les-Eaux;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";237;Effet de surpression;04190;Saint-Martin-les-Eaux;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";236;Effet thermique;04241;Villemus;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";237;Effet de surpression;04241;Villemus;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";236;Effet thermique;04245;Volx;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140004;PPRT de Manosque;"";237;Effet de surpression;04245;Volx;2012-01-26 00:00:00;2012-07-30 00:00:00;;;;2019-11-05 00:00:00;;;;;;f;2020-11-23 00:00:00
04DREAL20140005;PPRT de Sanofi à Sisteron;"";215;Risque industriel;04209;Sisteron;2009-05-03 02:00:00;2011-09-27 02:00:00;2011-10-27 02:00:00;2009-08-27 02:00:00;;2011-12-27 01:00:00;;;;2012-03-25 01:00:00;;f;2014-06-20 02:00:00
04DREAL20140005;PPRT de Sanofi à Sisteron;"";224;Risque technologique;04209;Sisteron;2009-05-03 02:00:00;2011-09-27 02:00:00;2011-10-27 02:00:00;2009-08-27 02:00:00;;2011-12-27 01:00:00;;;;2012-03-25 01:00:00;;f;2014-06-20 02:00:00
04DREAL20140005;PPRT de Sanofi à Sisteron;"";236;Effet thermique;04209;Sisteron;2009-05-03 02:00:00;2011-09-27 02:00:00;2011-10-27 02:00:00;2009-08-27 02:00:00;;2011-12-27 01:00:00;;;;2012-03-25 01:00:00;;f;2014-06-20 02:00:00
04DREAL20140005;PPRT de Sanofi à Sisteron;"";237;Effet de surpression;04209;Sisteron;2009-05-03 02:00:00;2011-09-27 02:00:00;2011-10-27 02:00:00;2009-08-27 02:00:00;;2011-12-27 01:00:00;;;;2012-03-25 01:00:00;;f;2014-06-20 02:00:00
04DREAL20140005;PPRT de Sanofi à Sisteron;"";238;Effet toxique;04209;Sisteron;2009-05-03 02:00:00;2011-09-27 02:00:00;2011-10-27 02:00:00;2009-08-27 02:00:00;;2011-12-27 01:00:00;;;;2012-03-25 01:00:00;;f;2014-06-20 02:00:00
06DREAL20140007;PPRT de Primagaz à Carros;"";215;Risque industriel;06033;Carros;;;;2009-10-15 02:00:00;;2015-09-20 02:00:00;;;;;2021-05-03 02:00:00;f;2022-04-05 02:00:00
06DREAL20140007;PPRT de Primagaz à Carros;"";224;Risque technologique;06033;Carros;;;;2009-10-15 02:00:00;;2015-09-20 02:00:00;;;;;2021-05-03 02:00:00;f;2022-04-05 02:00:00
06DREAL20140007;PPRT de Primagaz à Carros;"";236;Effet thermique;06033;Carros;;;;2009-10-15 02:00:00;;2015-09-20 02:00:00;;;;;2021-05-03 02:00:00;f;2022-04-05 02:00:00
06DREAL20140007;PPRT de Primagaz à Carros;"";237;Effet de surpression;06033;Carros;;;;2009-10-15 02:00:00;;2015-09-20 02:00:00;;;;;2021-05-03 02:00:00;f;2022-04-05 02:00:00
10DDT20130014;PPRT-Cristal Union;"";236;Effet thermique;10006;Arcis-sur-Aube;;2007-12-13 00:00:00;;;;2009-11-10 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20130014;PPRT-Cristal Union;"";237;Effet de surpression;10006;Arcis-sur-Aube;;2007-12-13 00:00:00;;;;2009-11-10 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20130014;PPRT-Cristal Union;"";238;Effet toxique;10006;Arcis-sur-Aube;;2007-12-13 00:00:00;;;;2009-11-10 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20130014;PPRT-Cristal Union;"";236;Effet thermique;10429;Villette-sur-Aube;;2007-12-13 00:00:00;;;;2009-11-10 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20130014;PPRT-Cristal Union;"";237;Effet de surpression;10429;Villette-sur-Aube;;2007-12-13 00:00:00;;;;2009-11-10 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20130014;PPRT-Cristal Union;"";238;Effet toxique;10429;Villette-sur-Aube;;2007-12-13 00:00:00;;;;2009-11-10 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20140206;PPRT-Dislaub;"";236;Effet thermique;10067;Buchères;;2009-05-13 00:00:00;;;;2010-12-09 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20140206;PPRT-Dislaub;"";237;Effet de surpression;10067;Buchères;;2009-05-13 00:00:00;;;;2010-12-09 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20140206;PPRT-Dislaub;"";236;Effet thermique;10363;Saint-Thibault;;2009-05-13 00:00:00;;;;2010-12-09 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20140206;PPRT-Dislaub;"";237;Effet de surpression;10363;Saint-Thibault;;2009-05-13 00:00:00;;;;2010-12-09 00:00:00;;;;;;f;2020-08-28 00:00:00
10DDT20140207;PPRT-Soufflet;"";238;Effet toxique;10153;Fontaine-Mâcon;;2008-12-28 00:00:00;;;;2009-12-02 00:00:00;;;;;;f;2020-08-28 00:00:00
11DDTM20120027;PPRT Comurhex;Usine Comurhex Malvesi;236;Effet thermique;11258;Moussan;2005-11-21 00:00:00;2009-04-17 00:00:00;;2012-06-18 00:00:00;2012-07-20 00:00:00;2013-01-23 00:00:00;;;;;;f;2013-01-24 00:00:00
11DDTM20120027;PPRT Comurhex;Usine Comurhex Malvesi;237;Effet de surpression;11258;Moussan;2005-11-21 00:00:00;2009-04-17 00:00:00;;2012-06-18 00:00:00;2012-07-20 00:00:00;2013-01-23 00:00:00;;;;;;f;2013-01-24 00:00:00
11DDTM20120027;PPRT Comurhex;Usine Comurhex Malvesi;238;Effet toxique;11258;Moussan;2005-11-21 00:00:00;2009-04-17 00:00:00;;2012-06-18 00:00:00;2012-07-20 00:00:00;2013-01-23 00:00:00;;;;;;f;2013-01-24 00:00:00
11DDTM20120027;PPRT Comurhex;Usine Comurhex Malvesi;236;Effet thermique;11262;Narbonne;2005-11-21 00:00:00;2009-04-17 00:00:00;;2012-06-18 00:00:00;2012-07-20 00:00:00;2013-01-23 00:00:00;;;;;;f;2013-01-24 00:00:00
11DDTM20120027;PPRT Comurhex;Usine Comurhex Malvesi;237;Effet de surpression;11262;Narbonne;2005-11-21 00:00:00;2009-04-17 00:00:00;;2012-06-18 00:00:00;2012-07-20 00:00:00;2013-01-23 00:00:00;;;;;;f;2013-01-24 00:00:00
11DDTM20120027;PPRT Comurhex;Usine Comurhex Malvesi;238;Effet toxique;11262;Narbonne;2005-11-21 00:00:00;2009-04-17 00:00:00;;2012-06-18 00:00:00;2012-07-20 00:00:00;2013-01-23 00:00:00;;;;;;f;2013-01-24 00:00:00
11DDTM20120028;PPRT Port La Nouvelle Zone portu;Zone portuaire Port La Nouvelle;236;Effet thermique;11266;Port-la-Nouvelle;2006-05-09 00:00:00;2010-06-23 00:00:00;;2014-09-01 00:00:00;2014-09-30 00:00:00;2014-11-19 00:00:00;;;;;;f;2014-11-21 00:00:00
11DDTM20120028;PPRT Port La Nouvelle Zone portu;Zone portuaire Port La Nouvelle;237;Effet de surpression;11266;Port-la-Nouvelle;2006-05-09 00:00:00;2010-06-23 00:00:00;;2014-09-01 00:00:00;2014-09-30 00:00:00;2014-11-19 00:00:00;;;;;;f;2014-11-21 00:00:00
11DDTM20120029;PPRT Port La Nouvelle Zone Urba;Village;236;Effet thermique;11266;Port-la-Nouvelle;2006-05-09 00:00:00;2010-06-23 00:00:00;2014-08-29 00:00:00;;;;;;;;;f;2014-11-21 00:00:00
11DDTM20120029;PPRT Port La Nouvelle Zone Urba;Village;237;Effet de surpression;11266;Port-la-Nouvelle;2006-05-09 00:00:00;2010-06-23 00:00:00;2014-08-29 00:00:00;;;;;;;;;f;2014-11-21 00:00:00
11DDTM20120030;PPRT Titanobel;Cuxac Cabardes;237;Effet de surpression;11115;Cuxac-Cabardès;2005-08-22 00:00:00;2009-09-23 00:00:00;;2012-02-09 00:00:00;2012-03-12 00:00:00;2012-05-16 00:00:00;;;;;;f;2012-05-22 00:00:00
11DDTM20120031;PPRT EDN;Sallèles d'Aude;236;Effet thermique;11369;Sallèles-d'Aude;2005-07-21 00:00:00;2009-09-23 00:00:00;;2012-02-11 00:00:00;2012-03-12 00:00:00;2012-05-04 00:00:00;;;;;;f;2012-05-10 00:00:00
11DDTM20120031;PPRT EDN;Sallèles d'Aude;238;Effet toxique;11369;Sallèles-d'Aude;2005-07-21 00:00:00;2009-09-23 00:00:00;;2012-02-11 00:00:00;2012-03-12 00:00:00;2012-05-04 00:00:00;;;;;;f;2012-05-10 00:00:00
12DDT20120001;PPRT SOBEGAL;"";236;Effet thermique;12043;Calmont;2008-11-27 00:00:00;2009-06-10 00:00:00;;;;2015-12-29 00:00:00;;;;;;f;2016-01-14 00:00:00
12DDT20120001;PPRT SOBEGAL;"";237;Effet de surpression;12043;Calmont;2008-11-27 00:00:00;2009-06-10 00:00:00;;;;2015-12-29 00:00:00;;;;;;f;2016-01-14 00:00:00
12DDT20120001;PPRT SOBEGAL;"";236;Effet thermique;12137;Manhac;2008-11-27 00:00:00;2009-06-10 00:00:00;;;;2015-12-29 00:00:00;;;;;;f;2016-01-14 00:00:00
12DDT20120001;PPRT SOBEGAL;"";237;Effet de surpression;12137;Manhac;2008-11-27 00:00:00;2009-06-10 00:00:00;;;;2015-12-29 00:00:00;;;;;;f;2016-01-14 00:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";215;Risque industriel;13026;Châteauneuf-les-Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";224;Risque technologique;13026;Châteauneuf-les-Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";236;Effet thermique;13026;Châteauneuf-les-Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";237;Effet de surpression;13026;Châteauneuf-les-Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";238;Effet toxique;13026;Châteauneuf-les-Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";215;Risque industriel;13056;Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";224;Risque technologique;13056;Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";236;Effet thermique;13056;Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";237;Effet de surpression;13056;Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210001;PPRT -TOTAL Raffinage France-rev;"";238;Effet toxique;13056;Martigues;;;;2019-10-20 02:00:00;;;;;;;;t;2021-03-22 01:00:00
13DDTM20210002;PPRT Fontvieille;"";237;Effet de surpression;13038;Fontvieille;;2012-04-18 00:00:00;;;;2020-09-29 00:00:00;;;;;;f;
13DDTM20210002;PPRT Fontvieille;"";295;Effet de projection;13038;Fontvieille;;2012-04-18 00:00:00;;;;2020-09-29 00:00:00;;;;;;f;
13DDTM20210003;PPRT dépôt pétrolier SNOI;"";215;Risque industriel;13039;Fos-sur-Mer;;;;2016-12-12 01:00:00;;2019-06-11 02:00:00;;;;;;f;2021-03-12 01:00:00
13DDTM20210003;PPRT dépôt pétrolier SNOI;"";224;Risque technologique;13039;Fos-sur-Mer;;;;2016-12-12 01:00:00;;2019-06-11 02:00:00;;;;;;f;2021-03-12 01:00:00
13DDTM20210003;PPRT dépôt pétrolier SNOI;"";236;Effet thermique;13039;Fos-sur-Mer;;;;2016-12-12 01:00:00;;2019-06-11 02:00:00;;;;;;f;2021-03-12 01:00:00
13DDTM20210003;PPRT dépôt pétrolier SNOI;"";237;Effet de surpression;13039;Fos-sur-Mer;;;;2016-12-12 01:00:00;;2019-06-11 02:00:00;;;;;;f;2021-03-12 01:00:00
13DDTM20210003;PPRT dépôt pétrolier SNOI;"";215;Risque industriel;13077;Port-de-Bouc;;;;2016-12-12 01:00:00;;2019-06-11 02:00:00;;;;;;f;2021-03-12 01:00:00
13DDTM20210003;PPRT dépôt pétrolier SNOI;"";224;Risque technologique;13077;Port-de-Bouc;;;;2016-12-12 01:00:00;;2019-06-11 02:00:00;;;;;;f;2021-03-12 01:00:00
13DDTM20210003;PPRT dépôt pétrolier SNOI;"";236;Effet thermique;13077;Port-de-Bouc;;;;2016-12-12 01:00:00;;2019-06-11 02:00:00;;;;;;f;2021-03-12 01:00:00
13DDTM20210003;PPRT dépôt pétrolier SNOI;"";237;Effet de surpression;13077;Port-de-Bouc;;;;2016-12-12 01:00:00;;2019-06-11 02:00:00;;;;;;f;2021-03-12 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;215;Risque industriel;13026;Châteauneuf-les-Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;224;Risque technologique;13026;Châteauneuf-les-Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;236;Effet thermique;13026;Châteauneuf-les-Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;237;Effet de surpression;13026;Châteauneuf-les-Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;238;Effet toxique;13026;Châteauneuf-les-Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;215;Risque industriel;13056;Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;224;Risque technologique;13056;Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;236;Effet thermique;13056;Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;237;Effet de surpression;13056;Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090004;PPRT - TOTAL Raffinage France;PPRT - TOTAL Raffinage Marketing - Raffinerie de Provence;238;Effet toxique;13056;Martigues;2008-11-05 01:00:00;2013-11-17 01:00:00;2013-12-19 01:00:00;2009-04-09 02:00:00;;2014-05-01 02:00:00;;;;;;f;2021-03-22 01:00:00
13DREAL20090005;PPRT - BUTAGAZ - Bollène;PPRT BUTAGAZ;236;Effet thermique;84019;Bollène;;2007-01-24 00:00:00;;2007-11-15 00:00:00;2007-11-15 00:00:00;2008-02-12 00:00:00;;;;;2017-06-22 00:00:00;f;2020-06-29 00:00:00
13DREAL20090005;PPRT - BUTAGAZ - Bollène;PPRT BUTAGAZ;237;Effet de surpression;84019;Bollène;;2007-01-24 00:00:00;;2007-11-15 00:00:00;2007-11-15 00:00:00;2008-02-12 00:00:00;;;;;2017-06-22 00:00:00;f;2020-06-29 00:00:00
13DREAL20110044;PPRT de Stogaz;"";215;Risque industriel;13054;Marignane;;2016-03-21 01:00:00;2016-04-25 02:00:00;2015-02-11 01:00:00;;2016-07-26 02:00:00;;;;;;f;2021-03-12 01:00:00
13DREAL20110044;PPRT de Stogaz;"";224;Risque technologique;13054;Marignane;;2016-03-21 01:00:00;2016-04-25 02:00:00;2015-02-11 01:00:00;;2016-07-26 02:00:00;;;;;;f;2021-03-12 01:00:00
13DREAL20110044;PPRT de Stogaz;"";236;Effet thermique;13054;Marignane;;2016-03-21 01:00:00;2016-04-25 02:00:00;2015-02-11 01:00:00;;2016-07-26 02:00:00;;;;;;f;2021-03-12 01:00:00
13DREAL20110044;PPRT de Stogaz;"";237;Effet de surpression;13054;Marignane;;2016-03-21 01:00:00;2016-04-25 02:00:00;2015-02-11 01:00:00;;2016-07-26 02:00:00;;;;;;f;2021-03-12 01:00:00
13DREAL20110045;PPRT - CAPL - Sorgues;"";236;Effet thermique;84129;Sorgues;;2009-06-15 00:00:00;;2012-02-20 00:00:00;2012-03-21 00:00:00;2012-06-07 00:00:00;;;;;;f;2014-05-16 00:00:00
13DREAL20110045;PPRT - CAPL - Sorgues;"";237;Effet de surpression;84129;Sorgues;;2009-06-15 00:00:00;;2012-02-20 00:00:00;2012-03-21 00:00:00;2012-06-07 00:00:00;;;;;;f;2014-05-16 00:00:00
13DREAL20110045;PPRT - CAPL - Sorgues;"";238;Effet toxique;84129;Sorgues;;2009-06-15 00:00:00;;2012-02-20 00:00:00;2012-03-21 00:00:00;2012-06-07 00:00:00;;;;;;f;2014-05-16 00:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";215;Risque industriel;30312;Sauveterre;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";224;Risque technologique;30312;Sauveterre;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";236;Effet thermique;30312;Sauveterre;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";237;Effet de surpression;30312;Sauveterre;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";238;Effet toxique;30312;Sauveterre;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";295;Effet de projection;30312;Sauveterre;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";215;Risque industriel;30351;Villeneuve-lès-Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";224;Risque technologique;30351;Villeneuve-lès-Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";236;Effet thermique;30351;Villeneuve-lès-Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";237;Effet de surpression;30351;Villeneuve-lès-Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";238;Effet toxique;30351;Villeneuve-lès-Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";295;Effet de projection;30351;Villeneuve-lès-Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";215;Risque industriel;84007;Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";224;Risque technologique;84007;Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";236;Effet thermique;84007;Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";237;Effet de surpression;84007;Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";238;Effet toxique;84007;Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";295;Effet de projection;84007;Avignon;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";215;Risque industriel;84092;Le Pontet;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
13DREAL20110046;PPRT - Eurenco- Sorgues;"";224;Risque technologique;84092;Le Pontet;;2013-06-09 02:00:00;2013-07-09 02:00:00;2009-07-05 02:00:00;;2013-12-12 01:00:00;;;2016-06-27 02:00:00;;;f;2022-06-16 02:00:00
