cod_nat_pprm;lib_pprm;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;dat_program_deb;dat_program_fin;dat_montage_deb;dat_montage_fin;dat_prescription;dat_deprescription;dat_concertation_deb;dat_concertation_fin;dat_consultation_deb;dat_consultation_fin;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_approbation;dat_annulation;dat_annexion_plu;dat_modification;dat_abrog;etat_revision;dat_maj
13DDTM20190177;PPR Minier Fuveau;;256;Effondrements localisés;13040;Fuveau;;;;;2019-10-06 02:00:00;;;;;;;;2022-04-14 02:00:00;;;;;f;2023-12-01 01:00:00
13DDTM20190177;PPR Minier Fuveau;;257;Affaissements progressifs;13040;Fuveau;;;;;2019-10-06 02:00:00;;;;;;;;2022-04-14 02:00:00;;;;;f;2023-12-01 01:00:00
13DDTM20190177;PPR Minier Fuveau;;288;Glissements ou mouvements de pente;13040;Fuveau;;;;;2019-10-06 02:00:00;;;;;;;;2022-04-14 02:00:00;;;;;f;2023-12-01 01:00:00
13DDTM20190177;PPR Minier Fuveau;;293;Tassements;13040;Fuveau;;;;;2019-10-06 02:00:00;;;;;;;;2022-04-14 02:00:00;;;;;f;2023-12-01 01:00:00
13DDTM20190177;PPR Minier Fuveau;;296;Echauffement des terrains de dépôts;13040;Fuveau;;;;;2019-10-06 02:00:00;;;;;;;;2022-04-14 02:00:00;;;;;f;2023-12-01 01:00:00
13DDTM20200183;PPR Minier Gréasque;;232;Risque minier;13046;Gréasque;;;;;2020-07-21 02:00:00;;;;;;;;;;;;;t;2023-12-01 01:00:00
13DDTM20200183;PPR Minier Gréasque;;252;Effondrements généralisés;13046;Gréasque;;;;;2020-07-21 02:00:00;;;;;;;;;;;;;t;2023-12-01 01:00:00
13DDTM20200183;PPR Minier Gréasque;;254;Affaissement minier;13046;Gréasque;;;;;2020-07-21 02:00:00;;;;;;;;;;;;;t;2023-12-01 01:00:00
13DDTM20200183;PPR Minier Gréasque;;256;Effondrements localisés;13046;Gréasque;;;;;2020-07-21 02:00:00;;;;;;;;;;;;;t;2023-12-01 01:00:00
13DDTM20200183;PPR Minier Gréasque;;257;Affaissements progressifs;13046;Gréasque;;;;;2020-07-21 02:00:00;;;;;;;;;;;;;t;2023-12-01 01:00:00
13DDTM20200183;PPR Minier Gréasque;;288;Glissements ou mouvements de pente;13046;Gréasque;;;;;2020-07-21 02:00:00;;;;;;;;;;;;;t;2023-12-01 01:00:00
13DDTM20200183;PPR Minier Gréasque;;293;Tassements;13046;Gréasque;;;;;2020-07-21 02:00:00;;;;;;;;;;;;;t;2023-12-01 01:00:00
13DDTM20200184;PPR Minier Mimet;;232;Risque minier;13062;Mimet;;;;;2020-10-13 02:00:00;;;;;;;;;;;;;f;2023-12-01 01:00:00
13DDTM20200184;PPR Minier Mimet;;254;Affaissement minier;13062;Mimet;;;;;2020-10-13 02:00:00;;;;;;;;;;;;;f;2023-12-01 01:00:00
13DDTM20200184;PPR Minier Mimet;;256;Effondrements localisés;13062;Mimet;;;;;2020-10-13 02:00:00;;;;;;;;;;;;;f;2023-12-01 01:00:00
13DDTM20200184;PPR Minier Mimet;;257;Affaissements progressifs;13062;Mimet;;;;;2020-10-13 02:00:00;;;;;;;;;;;;;f;2023-12-01 01:00:00
13DDTM20200184;PPR Minier Mimet;;288;Glissements ou mouvements de pente;13062;Mimet;;;;;2020-10-13 02:00:00;;;;;;;;;;;;;f;2023-12-01 01:00:00
13DDTM20200184;PPR Minier Mimet;;293;Tassements;13062;Mimet;;;;;2020-10-13 02:00:00;;;;;;;;;;;;;f;2023-12-01 01:00:00
13DDTM20200184;PPR Minier Mimet;;296;Echauffement des terrains de dépôts;13062;Mimet;;;;;2020-10-13 02:00:00;;;;;;;;;;;;;f;2023-12-01 01:00:00
13DDTM20200185;PPR Minier la Bouilladisse;;232;Risque minier;13016;La Bouilladisse;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200185;PPR Minier la Bouilladisse;;252;Effondrements généralisés;13016;La Bouilladisse;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200185;PPR Minier la Bouilladisse;;254;Affaissement minier;13016;La Bouilladisse;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200185;PPR Minier la Bouilladisse;;256;Effondrements localisés;13016;La Bouilladisse;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200185;PPR Minier la Bouilladisse;;257;Affaissements progressifs;13016;La Bouilladisse;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200185;PPR Minier la Bouilladisse;;288;Glissements ou mouvements de pente;13016;La Bouilladisse;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200185;PPR Minier la Bouilladisse;;293;Tassements;13016;La Bouilladisse;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200185;PPR Minier la Bouilladisse;;296;Echauffement des terrains de dépôts;13016;La Bouilladisse;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200186;PPR Minier Gardanne;;232;Risque minier;13041;Gardanne;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200186;PPR Minier Gardanne;;254;Affaissement minier;13041;Gardanne;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200186;PPR Minier Gardanne;;256;Effondrements localisés;13041;Gardanne;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200186;PPR Minier Gardanne;;257;Affaissements progressifs;13041;Gardanne;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200186;PPR Minier Gardanne;;288;Glissements ou mouvements de pente;13041;Gardanne;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200186;PPR Minier Gardanne;;293;Tassements;13041;Gardanne;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
13DDTM20200186;PPR Minier Gardanne;;296;Echauffement des terrains de dépôts;13041;Gardanne;;;;;2020-07-21 02:00:00;;;;;;;;2023-03-08 01:00:00;;;;;t;2023-12-01 01:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14039;Barbery;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-08-25 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14039;Barbery;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-08-25 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14090;Boulon;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-01 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14090;Boulon;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-01 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14100;Bretteville-sur-Laize;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14100;Bretteville-sur-Laize;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14240;Épaney;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14240;Épaney;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14252;Estrées-la-Campagne;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14252;Estrées-la-Campagne;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14276;Fontaine-le-Pin;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14276;Fontaine-le-Pin;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14309;Gouvix;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-12 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14309;Gouvix;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-12 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14310;Grainville-Langannerie;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-09 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14310;Grainville-Langannerie;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-09 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14455;Moulines;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14455;Moulines;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14476;Olendon;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14476;Olendon;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14486;Ouilly-le-Tesson;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14486;Ouilly-le-Tesson;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14497;Perrières;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14497;Perrières;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14546;Rouvres;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14546;Rouvres;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14589;Saint-Germain-le-Vasson;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14589;Saint-Germain-le-Vasson;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14603;Saint-Laurent-de-Condel;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14603;Saint-Laurent-de-Condel;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14669;Sassy;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-06 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14669;Sassy;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-06 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14678;Soumont-Saint-Quentin;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14678;Soumont-Saint-Quentin;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;252;Effondrements généralisés;14719;Urville;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-03 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110007;PPR bassin minier de Soumont Saint Quentin;Mines de Soumont;256;Effondrements localisés;14719;Urville;;;;;2005-11-14 00:00:00;;;;;;2008-06-27 00:00:00;2008-06-27 00:00:00;2009-01-06 00:00:00;;2009-07-03 00:00:00;;;f;2011-12-22 00:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;232;Risque minier;14266;Feuguerolles-Bully;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;252;Effondrements généralisés;14266;Feuguerolles-Bully;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;254;Affaissement minier;14266;Feuguerolles-Bully;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;256;Effondrements localisés;14266;Feuguerolles-Bully;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;232;Risque minier;14277;Fontenay-le-Marmion;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;252;Effondrements généralisés;14277;Fontenay-le-Marmion;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;254;Affaissement minier;14277;Fontenay-le-Marmion;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;256;Effondrements localisés;14277;Fontenay-le-Marmion;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;232;Risque minier;14396;Maltot;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;252;Effondrements généralisés;14396;Maltot;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;254;Affaissement minier;14396;Maltot;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;256;Effondrements localisés;14396;Maltot;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;232;Risque minier;14408;May-sur-Orne;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;252;Effondrements généralisés;14408;May-sur-Orne;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;254;Affaissement minier;14408;May-sur-Orne;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;256;Effondrements localisés;14408;May-sur-Orne;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;232;Risque minier;14538;Castine-en-Plaine;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;252;Effondrements généralisés;14538;Castine-en-Plaine;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;254;Affaissement minier;14538;Castine-en-Plaine;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;256;Effondrements localisés;14538;Castine-en-Plaine;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;232;Risque minier;14554;Le Castelet;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;252;Effondrements généralisés;14554;Le Castelet;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;254;Affaissement minier;14554;Le Castelet;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;256;Effondrements localisés;14554;Le Castelet;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;232;Risque minier;14556;Saint-André-sur-Orne;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;252;Effondrements généralisés;14556;Saint-André-sur-Orne;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;254;Affaissement minier;14556;Saint-André-sur-Orne;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;256;Effondrements localisés;14556;Saint-André-sur-Orne;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;2021-12-20 01:00:00;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;232;Risque minier;14623;Saint-Martin-de-Fontenay;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;252;Effondrements généralisés;14623;Saint-Martin-de-Fontenay;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
14DDTM20110008;PPR Mines de May sur Orne;Mines de May sur Orne;254;Affaissement minier;14623;Saint-Martin-de-Fontenay;;;;;2005-01-13 01:00:00;;;;2020-09-14 02:00:00;2020-11-14 01:00:00;2021-02-07 01:00:00;2021-03-15 01:00:00;2021-08-09 02:00:00;;;;;f;2022-01-27 01:00:00
